drummer,session,id,style,bpm,beat_type,time_signature,duration,split,midi_filename,audio_filename,kit_name,split_set
drummer7,drummer7/session3,drummer7/session3/51,funk,112,fill,4-4,1.1370975056689343,train,drummer7/session3/51_funk_112_fill_4-4_31.midi,drummer7/session3/51_funk_112_fill_4-4_31.wav,More Cowbell (Pop-Rock),train
drummer7,drummer7/session1,drummer7/session1/34,hiphop,100,fill,4-4,2.4,train,drummer7/session1/34_hiphop_100_fill_4-4_56.midi,drummer7/session1/34_hiphop_100_fill_4-4_56.wav,Custom1,train
drummer7,drummer7/session3,drummer7/session3/25,hiphop,67,fill,4-4,3.474807256235828,train,drummer7/session3/25_hiphop_67_fill_4-4_58.midi,drummer7/session3/25_hiphop_67_fill_4-4_58.wav,Custom3,train
drummer7,drummer7/session2,drummer7/session2/90,hiphop,75,fill,4-4,6.4,train,drummer7/session2/90_hiphop_75_fill_4-4_21.midi,drummer7/session2/90_hiphop_75_fill_4-4_21.wav,Pop-Rock (Studio),train
drummer7,drummer7/session3,drummer7/session3/128,rock,93,fill,4-4,2.5570975056689345,test,drummer7/session3/128_rock_93_fill_4-4_6.midi,drummer7/session3/128_rock_93_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),test
drummer7,drummer7/session2,drummer7/session2/25,rock,118,fill,4-4,2.03390022675737,train,drummer7/session2/25_rock_118_fill_4-4_54.midi,drummer7/session2/25_rock_118_fill_4-4_54.wav,Nu RNB,test
drummer7,drummer7/session2,drummer7/session2/112,jazz/fusion,96,beat,4-4,40.0,test,drummer7/session2/112_jazz-fusion_96_beat_4-4_44.midi,drummer7/session2/112_jazz-fusion_96_beat_4-4_44.wav,Alternative (Rock),train
drummer7,drummer7/session3,drummer7/session3/100,hiphop,70,fill,4-4,3.4285714285714284,train,drummer7/session3/100_hiphop_70_fill_4-4_24.midi,drummer7/session3/100_hiphop_70_fill_4-4_24.wav,Heavy Metal,test
drummer7,drummer7/session2,drummer7/session2/117,jazz/fusion,96,fill,4-4,2.5,train,drummer7/session2/117_jazz-fusion_96_fill_4-4_28.midi,drummer7/session2/117_jazz-fusion_96_fill_4-4_28.wav,Super Boom (Layered),train
drummer7,drummer7/session2,drummer7/session2/50,rock,135,fill,4-4,2.611950113378685,train,drummer7/session2/50_rock_135_fill_4-4_15.midi,drummer7/session2/50_rock_135_fill_4-4_15.wav,60s Rock,train
drummer7,drummer7/session2,drummer7/session2/18,rock,118,fill,4-4,6.311678004535147,test,drummer7/session2/18_rock_118_fill_4-4_12.midi,drummer7/session2/18_rock_118_fill_4-4_12.wav,Classic Rock,train
drummer7,drummer7/session3,drummer7/session3/152,soul,98,fill,4-4,2.4489795918367347,train,drummer7/session3/152_soul_98_fill_4-4_14.midi,drummer7/session3/152_soul_98_fill_4-4_14.wav,ClassicMetal (80s-90s),train
drummer7,drummer7/session1,drummer7/session1/14,jazz,100,beat,4-4,59.1618820861678,validation,drummer7/session1/14_jazz_100_beat_4-4_56.midi,drummer7/session1/14_jazz_100_beat_4-4_56.wav,Custom1,test
drummer7,drummer7/session3,drummer7/session3/57,funk,112,fill,4-4,4.285714285714286,train,drummer7/session3/57_funk_112_fill_4-4_44.midi,drummer7/session3/57_funk_112_fill_4-4_44.wav,Alternative (Rock),train
drummer7,drummer7/session3,drummer7/session3/129,rock,93,beat,4-4,51.55913832199546,train,drummer7/session3/129_rock_93_beat_4-4_6.midi,drummer7/session3/129_rock_93_beat_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer7,drummer7/session3,drummer7/session3/80,neworleans/funk,93,fill,4-4,5.161292517006803,train,drummer7/session3/80_neworleans-funk_93_fill_4-4_1.midi,drummer7/session3/80_neworleans-funk_93_fill_4-4_1.wav,Acoustic Kit,train
drummer7,drummer7/session3,drummer7/session3/45,rock/indie,63,fill,4-4,3.809523809523809,test,drummer7/session3/45_rock-indie_63_fill_4-4_51.midi,drummer7/session3/45_rock-indie_63_fill_4-4_51.wav,808 Simple,validation
drummer7,drummer7/session3,drummer7/session3/77,neworleans/funk,93,fill,4-4,5.061950113378685,train,drummer7/session3/77_neworleans-funk_93_fill_4-4_23.midi,drummer7/session3/77_neworleans-funk_93_fill_4-4_23.wav,Second Line,train
drummer7,drummer7/eval_session,drummer7/eval_session/8,rock/groove8,65,beat,4-4,58.70875283446712,test,drummer7/eval_session/8_rock-groove8_65_beat_4-4_4.midi,drummer7/eval_session/8_rock-groove8_65_beat_4-4_4.wav,Speed Metal,train
drummer7,drummer7/session1,drummer7/session1/14,jazz,100,beat,4-4,59.026916099773246,validation,drummer7/session1/14_jazz_100_beat_4-4_5.midi,drummer7/session1/14_jazz_100_beat_4-4_5.wav,Tight Prog,train
drummer7,drummer7/session3,drummer7/session3/19,pop/soft,83,fill,4-4,2.8110657596371884,train,drummer7/session3/19_pop-soft_83_fill_4-4_55.midi,drummer7/session3/19_pop-soft_83_fill_4-4_55.wav,Ele-Drum,train
drummer7,drummer7/session3,drummer7/session3/103,hiphop,70,fill,4-4,3.382857142857143,train,drummer7/session3/103_hiphop_70_fill_4-4_42.midi,drummer7/session3/103_hiphop_70_fill_4-4_42.wav,Bigga Bop (Jazz),train
drummer7,drummer7/eval_session,drummer7/eval_session/2,funk/groove2,105,beat,4-4,36.211519274376414,test,drummer7/eval_session/2_funk-groove2_105_beat_4-4_57.midi,drummer7/eval_session/2_funk-groove2_105_beat_4-4_57.wav,Custom2,train
drummer7,drummer7/session2,drummer7/session2/131,hiphop,140,fill,4-4,4.436462585034014,train,drummer7/session2/131_hiphop_140_fill_4-4_10.midi,drummer7/session2/131_hiphop_140_fill_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer7,drummer7/session3,drummer7/session3/47,funk,112,beat,4-4,96.37442176870748,train,drummer7/session3/47_funk_112_beat_4-4_53.midi,drummer7/session3/47_funk_112_beat_4-4_53.wav,Unplugged,train
drummer7,drummer7/session3,drummer7/session3/67,neworleans/funk,93,beat,4-4,123.83265306122448,train,drummer7/session3/67_neworleans-funk_93_beat_4-4_4.midi,drummer7/session3/67_neworleans-funk_93_beat_4-4_4.wav,Speed Metal,train
drummer7,drummer7/session3,drummer7/session3/103,hiphop,70,fill,4-4,3.427845804988662,train,drummer7/session3/103_hiphop_70_fill_4-4_2.midi,drummer7/session3/103_hiphop_70_fill_4-4_2.wav,Fat Rock (Power Toms),train
drummer7,drummer7/session2,drummer7/session2/82,country,78,fill,4-4,2.948730158730158,validation,drummer7/session2/82_country_78_fill_4-4_17.midi,drummer7/session2/82_country_78_fill_4-4_17.wav,Dark Hybrid,validation
drummer7,drummer7/session3,drummer7/session3/7,rock,60,fill,4-4,4.0,train,drummer7/session3/7_rock_60_fill_4-4_43.midi,drummer7/session3/7_rock_60_fill_4-4_43.wav,Funk Rock,test
drummer7,drummer7/session3,drummer7/session3/103,hiphop,70,fill,4-4,3.4285714285714284,train,drummer7/session3/103_hiphop_70_fill_4-4_53.midi,drummer7/session3/103_hiphop_70_fill_4-4_53.wav,Unplugged,train
drummer7,drummer7/session2,drummer7/session2/2,rock,120,beat,4-4,10.0,test,drummer7/session2/2_rock_120_beat_4-4_5.midi,drummer7/session2/2_rock_120_beat_4-4_5.wav,Tight Prog,test
drummer7,drummer7/session2,drummer7/session2/128,hiphop,140,fill,4-4,5.2128798185941045,train,drummer7/session2/128_hiphop_140_fill_4-4_32.midi,drummer7/session2/128_hiphop_140_fill_4-4_32.wav,Live Rock,validation
drummer7,drummer7/session1,drummer7/session1/23,hiphop,100,fill,4-4,2.4,train,drummer7/session1/23_hiphop_100_fill_4-4_44.midi,drummer7/session1/23_hiphop_100_fill_4-4_44.wav,Alternative (Rock),train
drummer7,drummer7/session1,drummer7/session1/30,hiphop,100,fill,4-4,2.4,train,drummer7/session1/30_hiphop_100_fill_4-4_14.midi,drummer7/session1/30_hiphop_100_fill_4-4_14.wav,ClassicMetal (80s-90s),test
drummer7,drummer7/session3,drummer7/session3/27,hiphop,67,fill,4-4,3.582108843537415,train,drummer7/session3/27_hiphop_67_fill_4-4_4.midi,drummer7/session3/27_hiphop_67_fill_4-4_4.wav,Speed Metal,train
drummer7,drummer7/session3,drummer7/session3/14,pop/soft,83,fill,4-4,2.89156462585034,test,drummer7/session3/14_pop-soft_83_fill_4-4_6.midi,drummer7/session3/14_pop-soft_83_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer7,drummer7/session3,drummer7/session3/69,neworleans/funk,93,fill,4-4,2.465170068027211,train,drummer7/session3/69_neworleans-funk_93_fill_4-4_44.midi,drummer7/session3/69_neworleans-funk_93_fill_4-4_44.wav,Alternative (Rock),train
drummer7,drummer7/session2,drummer7/session2/15,rock,118,beat,4-4,114.21024943310658,validation,drummer7/session2/15_rock_118_beat_4-4_26.midi,drummer7/session2/15_rock_118_beat_4-4_26.wav,Warmer Funk,train
drummer7,drummer7/session1,drummer7/session1/21,hiphop,100,fill,4-4,10.363356009070294,train,drummer7/session1/21_hiphop_100_fill_4-4_36.midi,drummer7/session1/21_hiphop_100_fill_4-4_36.wav,West Coast (FUNK),train
drummer7,drummer7/session3,drummer7/session3/7,rock,60,fill,4-4,4.0,train,drummer7/session3/7_rock_60_fill_4-4_15.midi,drummer7/session3/7_rock_60_fill_4-4_15.wav,60s Rock,train
drummer7,drummer7/session3,drummer7/session3/125,rock,93,fill,4-4,2.580657596371882,train,drummer7/session3/125_rock_93_fill_4-4_42.midi,drummer7/session3/125_rock_93_fill_4-4_42.wav,Bigga Bop (Jazz),validation
drummer7,drummer7/session3,drummer7/session3/99,hiphop,70,fill,4-4,3.4285714285714284,train,drummer7/session3/99_hiphop_70_fill_4-4_11.midi,drummer7/session3/99_hiphop_70_fill_4-4_11.wav,Studio (Live Room),train
drummer7,drummer7/session3,drummer7/session3/109,rock,95,beat,4-4,41.62301587301587,test,drummer7/session3/109_rock_95_beat_4-4_14.midi,drummer7/session3/109_rock_95_beat_4-4_14.wav,ClassicMetal (80s-90s),train
drummer7,drummer7/session2,drummer7/session2/40,rock,112,fill,4-4,4.218752834467121,test,drummer7/session2/40_rock_112_fill_4-4_24.midi,drummer7/session2/40_rock_112_fill_4-4_24.wav,Heavy Metal,train
drummer7,drummer7/session3,drummer7/session3/111,rock,95,fill,4-4,2.526326530612245,train,drummer7/session3/111_rock_95_fill_4-4_54.midi,drummer7/session3/111_rock_95_fill_4-4_54.wav,Nu RNB,train
drummer7,drummer7/session2,drummer7/session2/40,rock,112,fill,4-4,4.218752834467121,test,drummer7/session2/40_rock_112_fill_4-4_56.midi,drummer7/session2/40_rock_112_fill_4-4_56.wav,Custom1,train
drummer7,drummer7/session3,drummer7/session3/115,rock,95,fill,4-4,2.407392290249433,train,drummer7/session3/115_rock_95_fill_4-4_1.midi,drummer7/session3/115_rock_95_fill_4-4_1.wav,Acoustic Kit,train
drummer7,drummer7/session2,drummer7/session2/81,country,78,fill,4-4,6.057709750566893,train,drummer7/session2/81_country_78_fill_4-4_52.midi,drummer7/session2/81_country_78_fill_4-4_52.wav,909 Simple,validation
drummer7,drummer7/session1,drummer7/session1/15,jazz,112,beat,4-4,87.81251700680272,train,drummer7/session1/15_jazz_112_beat_4-4_56.midi,drummer7/session1/15_jazz_112_beat_4-4_56.wav,Custom1,train
drummer7,drummer7/session2,drummer7/session2/118,jazz/fusion,96,fill,4-4,5.0,train,drummer7/session2/118_jazz-fusion_96_fill_4-4_13.midi,drummer7/session2/118_jazz-fusion_96_fill_4-4_13.wav,Jazz Funk,train
drummer7,drummer7/session3,drummer7/session3/4,rock,60,fill,4-4,4.0,train,drummer7/session3/4_rock_60_fill_4-4_10.midi,drummer7/session3/4_rock_60_fill_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer7,drummer7/session3,drummer7/session3/91,neworleans/funk,93,beat,4-4,36.08668934240363,train,drummer7/session3/91_neworleans-funk_93_beat_4-4_55.midi,drummer7/session3/91_neworleans-funk_93_beat_4-4_55.wav,Ele-Drum,train
drummer7,drummer7/session2,drummer7/session2/40,rock,112,fill,4-4,4.218752834467121,test,drummer7/session2/40_rock_112_fill_4-4_33.midi,drummer7/session2/40_rock_112_fill_4-4_33.wav,Shuffle (Blues),validation
drummer7,drummer7/session2,drummer7/session2/8,rock,95,beat,4-4,108.11208616780046,validation,drummer7/session2/8_rock_95_beat_4-4_23.midi,drummer7/session2/8_rock_95_beat_4-4_23.wav,Second Line,train
drummer7,drummer7/session3,drummer7/session3/17,pop/soft,83,fill,4-4,2.782312925170068,train,drummer7/session3/17_pop-soft_83_fill_4-4_42.midi,drummer7/session3/17_pop-soft_83_fill_4-4_42.wav,Bigga Bop (Jazz),train
drummer7,drummer7/session3,drummer7/session3/58,funk,112,fill,4-4,2.027142857142857,train,drummer7/session3/58_funk_112_fill_4-4_15.midi,drummer7/session3/58_funk_112_fill_4-4_15.wav,60s Rock,train
drummer7,drummer7/session1,drummer7/session1/14,jazz,100,beat,4-4,59.015306122448976,validation,drummer7/session1/14_jazz_100_beat_4-4_16.midi,drummer7/session1/14_jazz_100_beat_4-4_16.wav,Modern Funk,validation
drummer7,drummer7/session3,drummer7/session3/109,rock,95,beat,4-4,41.62301587301587,test,drummer7/session3/109_rock_95_beat_4-4_21.midi,drummer7/session3/109_rock_95_beat_4-4_21.wav,Pop-Rock (Studio),train
drummer7,drummer7/session2,drummer7/session2/131,hiphop,140,fill,4-4,4.456780045351474,train,drummer7/session2/131_hiphop_140_fill_4-4_53.midi,drummer7/session2/131_hiphop_140_fill_4-4_53.wav,Unplugged,validation
drummer7,drummer7/session1,drummer7/session1/6,rock,86,fill,4-4,2.790702947845805,train,drummer7/session1/6_rock_86_fill_4-4_51.midi,drummer7/session1/6_rock_86_fill_4-4_51.wav,808 Simple,train
drummer7,drummer7/session3,drummer7/session3/43,rock/indie,63,fill,4-4,3.68843537414966,test,drummer7/session3/43_rock-indie_63_fill_4-4_10.midi,drummer7/session3/43_rock-indie_63_fill_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer7,drummer7/session3,drummer7/session3/129,rock,93,beat,4-4,51.55913832199546,train,drummer7/session3/129_rock_93_beat_4-4_2.midi,drummer7/session3/129_rock_93_beat_4-4_2.wav,Fat Rock (Power Toms),train
drummer7,drummer7/session2,drummer7/session2/21,rock,118,fill,4-4,2.274829931972789,train,drummer7/session2/21_rock_118_fill_4-4_52.midi,drummer7/session2/21_rock_118_fill_4-4_52.wav,909 Simple,train
drummer7,drummer7/session2,drummer7/session2/28,rock,75,fill,4-4,2.7985714285714285,train,drummer7/session2/28_rock_75_fill_4-4_5.midi,drummer7/session2/28_rock_75_fill_4-4_5.wav,Tight Prog,train
drummer7,drummer7/session2,drummer7/session2/28,rock,75,fill,4-4,2.8217913832199546,train,drummer7/session2/28_rock_75_fill_4-4_28.midi,drummer7/session2/28_rock_75_fill_4-4_28.wav,Super Boom (Layered),train
drummer7,drummer7/session1,drummer7/session1/13,funk,102,beat,4-4,96.5740589569161,validation,drummer7/session1/13_funk_102_beat_4-4_34.midi,drummer7/session1/13_funk_102_beat_4-4_34.wav,Alternative (METAL),train
drummer7,drummer7/session2,drummer7/session2/75,funk,100,fill,4-4,1.9614739229024944,train,drummer7/session2/75_funk_100_fill_4-4_21.midi,drummer7/session2/75_funk_100_fill_4-4_21.wav,Pop-Rock (Studio),validation
drummer7,drummer7/session2,drummer7/session2/2,rock,120,beat,4-4,10.0,test,drummer7/session2/2_rock_120_beat_4-4_26.midi,drummer7/session2/2_rock_120_beat_4-4_26.wav,Warmer Funk,train
drummer7,drummer7/session3,drummer7/session3/76,neworleans/funk,93,fill,4-4,5.161292517006803,train,drummer7/session3/76_neworleans-funk_93_fill_4-4_12.midi,drummer7/session3/76_neworleans-funk_93_fill_4-4_12.wav,Classic Rock,train
drummer7,drummer7/eval_session,drummer7/eval_session/6,hiphop/groove6,87,beat,4-4,43.96839002267573,test,drummer7/eval_session/6_hiphop-groove6_87_beat_4-4_34.midi,drummer7/eval_session/6_hiphop-groove6_87_beat_4-4_34.wav,Alternative (METAL),train
drummer7,drummer7/session2,drummer7/session2/73,funk,100,fill,4-4,2.264716553287982,validation,drummer7/session2/73_funk_100_fill_4-4_24.midi,drummer7/session2/73_funk_100_fill_4-4_24.wav,Heavy Metal,train
drummer7,drummer7/session2,drummer7/session2/117,jazz/fusion,96,fill,4-4,2.5,train,drummer7/session2/117_jazz-fusion_96_fill_4-4_22.midi,drummer7/session2/117_jazz-fusion_96_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer7,drummer7/session3,drummer7/session3/139,soul,105,fill,4-4,2.166712018140589,train,drummer7/session3/139_soul_105_fill_4-4_17.midi,drummer7/session3/139_soul_105_fill_4-4_17.wav,Dark Hybrid,train
drummer7,drummer7/session3,drummer7/session3/13,pop/soft,83,fill,4-4,2.777687074829932,train,drummer7/session3/13_pop-soft_83_fill_4-4_28.midi,drummer7/session3/13_pop-soft_83_fill_4-4_28.wav,Super Boom (Layered),validation
drummer7,drummer7/session1,drummer7/session1/22,hiphop,100,beat,4-4,20.086712018140588,train,drummer7/session1/22_hiphop_100_beat_4-4_41.midi,drummer7/session1/22_hiphop_100_beat_4-4_41.wav,Cassette (Lo-Fi Compress),validation
drummer7,drummer7/session3,drummer7/session3/103,hiphop,70,fill,4-4,3.393015873015873,train,drummer7/session3/103_hiphop_70_fill_4-4_17.midi,drummer7/session3/103_hiphop_70_fill_4-4_17.wav,Dark Hybrid,test
drummer7,drummer7/session2,drummer7/session2/99,pop,142,fill,4-4,9.752653061224487,train,drummer7/session2/99_pop_142_fill_4-4_17.midi,drummer7/session2/99_pop_142_fill_4-4_17.wav,Dark Hybrid,train
drummer7,drummer7/session2,drummer7/session2/16,rock,118,fill,4-4,2.159614512471656,validation,drummer7/session2/16_rock_118_fill_4-4_34.midi,drummer7/session2/16_rock_118_fill_4-4_34.wav,Alternative (METAL),test
drummer7,drummer7/session3,drummer7/session3/11,pop/soft,83,beat,4-4,138.7639455782313,validation,drummer7/session3/11_pop-soft_83_beat_4-4_26.midi,drummer7/session3/11_pop-soft_83_beat_4-4_26.wav,Warmer Funk,validation
drummer7,drummer7/session3,drummer7/session3/47,funk,112,beat,4-4,96.37442176870748,train,drummer7/session3/47_funk_112_beat_4-4_12.midi,drummer7/session3/47_funk_112_beat_4-4_12.wav,Classic Rock,train
drummer7,drummer7/session2,drummer7/session2/17,rock,118,fill,4-4,6.2385260770975055,train,drummer7/session2/17_rock_118_fill_4-4_31.midi,drummer7/session2/17_rock_118_fill_4-4_31.wav,More Cowbell (Pop-Rock),train
drummer7,drummer7/session2,drummer7/session2/74,funk,100,fill,4-4,4.533401360544218,train,drummer7/session2/74_funk_100_fill_4-4_53.midi,drummer7/session2/74_funk_100_fill_4-4_53.wav,Unplugged,train
drummer7,drummer7/session2,drummer7/session2/98,pop,142,fill,4-4,5.879251700680272,train,drummer7/session2/98_pop_142_fill_4-4_6.midi,drummer7/session2/98_pop_142_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),validation
drummer7,drummer7/session3,drummer7/session3/75,neworleans/funk,93,fill,4-4,5.161292517006803,train,drummer7/session3/75_neworleans-funk_93_fill_4-4_55.midi,drummer7/session3/75_neworleans-funk_93_fill_4-4_55.wav,Ele-Drum,validation
drummer7,drummer7/session3,drummer7/session3/134,soul,105,fill,4-4,2.2857142857142856,validation,drummer7/session3/134_soul_105_fill_4-4_18.midi,drummer7/session3/134_soul_105_fill_4-4_18.wav,Big Room (Layered),train
drummer7,drummer7/session3,drummer7/session3/101,hiphop,70,fill,4-4,3.4285714285714284,train,drummer7/session3/101_hiphop_70_fill_4-4_1.midi,drummer7/session3/101_hiphop_70_fill_4-4_1.wav,Acoustic Kit,test
drummer7,drummer7/session3,drummer7/session3/41,rock/indie,63,fill,4-4,3.666349206349208,train,drummer7/session3/41_rock-indie_63_fill_4-4_3.midi,drummer7/session3/41_rock-indie_63_fill_4-4_3.wav,Jazz,train
drummer7,drummer7/session2,drummer7/session2/91,hiphop,75,fill,4-4,5.708911564625851,validation,drummer7/session2/91_hiphop_75_fill_4-4_53.midi,drummer7/session2/91_hiphop_75_fill_4-4_53.wav,Unplugged,train
drummer7,drummer7/session2,drummer7/session2/1,rock,120,beat,4-4,64.24482993197279,train,drummer7/session2/1_rock_120_beat_4-4_3.midi,drummer7/session2/1_rock_120_beat_4-4_3.wav,Jazz,train
drummer7,drummer7/session2,drummer7/session2/68,rock,145,fill,4-4,3.275011337868481,train,drummer7/session2/68_rock_145_fill_4-4_32.midi,drummer7/session2/68_rock_145_fill_4-4_32.wav,Live Rock,train
drummer7,drummer7/session3,drummer7/session3/110,rock,95,fill,4-4,2.390453514739229,train,drummer7/session3/110_rock_95_fill_4-4_41.midi,drummer7/session3/110_rock_95_fill_4-4_41.wav,Cassette (Lo-Fi Compress),test
drummer7,drummer7/session3,drummer7/session3/153,soul,98,fill,4-4,2.4489795918367347,train,drummer7/session3/153_soul_98_fill_4-4_22.midi,drummer7/session3/153_soul_98_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer7,drummer7/session2,drummer7/session2/66,rock,145,fill,4-4,3.30061224489796,validation,drummer7/session2/66_rock_145_fill_4-4_28.midi,drummer7/session2/66_rock_145_fill_4-4_28.wav,Super Boom (Layered),train
drummer7,drummer7/session3,drummer7/session3/12,pop/soft,83,fill,4-4,2.89156462585034,train,drummer7/session3/12_pop-soft_83_fill_4-4_23.midi,drummer7/session3/12_pop-soft_83_fill_4-4_23.wav,Second Line,train
drummer7,drummer7/session3,drummer7/session3/139,soul,105,fill,4-4,2.1318820861678005,train,drummer7/session3/139_soul_105_fill_4-4_13.midi,drummer7/session3/139_soul_105_fill_4-4_13.wav,Jazz Funk,train
drummer7,drummer7/session2,drummer7/session2/30,rock,75,beat,4-4,9.6,train,drummer7/session2/30_rock_75_beat_4-4_33.midi,drummer7/session2/30_rock_75_beat_4-4_33.wav,Shuffle (Blues),train
drummer7,drummer7/session3,drummer7/session3/95,hiphop,70,fill,4-4,3.4285714285714284,train,drummer7/session3/95_hiphop_70_fill_4-4_51.midi,drummer7/session3/95_hiphop_70_fill_4-4_51.wav,808 Simple,train
drummer7,drummer7/session2,drummer7/session2/104,pop,132,beat,4-4,48.30922902494331,train,drummer7/session2/104_pop_132_beat_4-4_18.midi,drummer7/session2/104_pop_132_beat_4-4_18.wav,Big Room (Layered),train
drummer7,drummer7/eval_session,drummer7/eval_session/5,funk/groove5,84,beat,4-4,45.71428571428572,test,drummer7/eval_session/5_funk-groove5_84_beat_4-4_55.midi,drummer7/eval_session/5_funk-groove5_84_beat_4-4_55.wav,Ele-Drum,train
drummer7,drummer7/session2,drummer7/session2/104,pop,132,beat,4-4,48.30922902494331,train,drummer7/session2/104_pop_132_beat_4-4_5.midi,drummer7/session2/104_pop_132_beat_4-4_5.wav,Tight Prog,train
drummer7,drummer7/session2,drummer7/session2/55,soul/motown,148,fill,4-4,2.8917913832199544,train,drummer7/session2/55_soul-motown_148_fill_4-4_34.midi,drummer7/session2/55_soul-motown_148_fill_4-4_34.wav,Alternative (METAL),validation
drummer7,drummer7/session2,drummer7/session2/55,soul/motown,148,fill,4-4,2.8859863945578232,train,drummer7/session2/55_soul-motown_148_fill_4-4_57.midi,drummer7/session2/55_soul-motown_148_fill_4-4_57.wav,Custom2,train
drummer7,drummer7/session3,drummer7/session3/11,pop/soft,83,beat,4-4,138.75233560090703,validation,drummer7/session3/11_pop-soft_83_beat_4-4_17.midi,drummer7/session3/11_pop-soft_83_beat_4-4_17.wav,Dark Hybrid,train
drummer7,drummer7/session2,drummer7/session2/111,soul/motown,104,fill,4-4,4.615374149659864,train,drummer7/session2/111_soul-motown_104_fill_4-4_1.midi,drummer7/session2/111_soul-motown_104_fill_4-4_1.wav,Acoustic Kit,train
drummer7,drummer7/session3,drummer7/session3/44,rock/indie,63,fill,4-4,3.809523809523809,train,drummer7/session3/44_rock-indie_63_fill_4-4_54.midi,drummer7/session3/44_rock-indie_63_fill_4-4_54.wav,Nu RNB,train
drummer7,drummer7/session3,drummer7/session3/121,rock,93,fill,4-4,3.7613832199546486,train,drummer7/session3/121_rock_93_fill_4-4_6.midi,drummer7/session3/121_rock_93_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer7,drummer7/session3,drummer7/session3/117,rock,95,beat,4-4,22.700657596371883,test,drummer7/session3/117_rock_95_beat_4-4_12.midi,drummer7/session3/117_rock_95_beat_4-4_12.wav,Classic Rock,train
drummer7,drummer7/session3,drummer7/session3/16,pop/soft,83,fill,4-4,2.89156462585034,train,drummer7/session3/16_pop-soft_83_fill_4-4_23.midi,drummer7/session3/16_pop-soft_83_fill_4-4_23.wav,Second Line,train
drummer7,drummer7/session3,drummer7/session3/88,neworleans/funk,93,fill,4-4,5.130861678004536,validation,drummer7/session3/88_neworleans-funk_93_fill_4-4_1.midi,drummer7/session3/88_neworleans-funk_93_fill_4-4_1.wav,Acoustic Kit,train
drummer7,drummer7/session3,drummer7/session3/25,hiphop,67,fill,4-4,3.474807256235828,train,drummer7/session3/25_hiphop_67_fill_4-4_21.midi,drummer7/session3/25_hiphop_67_fill_4-4_21.wav,Pop-Rock (Studio),train
drummer7,drummer7/session1,drummer7/session1/7,rock,93,beat,4-4,30.968231292517007,train,drummer7/session1/7_rock_93_beat_4-4_52.midi,drummer7/session1/7_rock_93_beat_4-4_52.wav,909 Simple,train
drummer7,drummer7/session1,drummer7/session1/29,hiphop,100,fill,4-4,2.4,test,drummer7/session1/29_hiphop_100_fill_4-4_18.midi,drummer7/session1/29_hiphop_100_fill_4-4_18.wav,Big Room (Layered),train
drummer7,drummer7/session2,drummer7/session2/92,hiphop,75,beat,4-4,12.79251700680272,train,drummer7/session2/92_hiphop_75_beat_4-4_12.midi,drummer7/session2/92_hiphop_75_beat_4-4_12.wav,Classic Rock,train
drummer7,drummer7/session3,drummer7/session3/113,rock,95,fill,4-4,2.5159410430839,train,drummer7/session3/113_rock_95_fill_4-4_32.midi,drummer7/session3/113_rock_95_fill_4-4_32.wav,Live Rock,train
drummer7,drummer7/session1,drummer7/session1/27,hiphop,100,fill,4-4,2.4,test,drummer7/session1/27_hiphop_100_fill_4-4_31.midi,drummer7/session1/27_hiphop_100_fill_4-4_31.wav,More Cowbell (Pop-Rock),train
drummer7,drummer7/session3,drummer7/session3/159,soul,98,beat,4-4,29.350136054421768,train,drummer7/session3/159_soul_98_beat_4-4_28.midi,drummer7/session3/159_soul_98_beat_4-4_28.wav,Super Boom (Layered),train
drummer7,drummer7/session2,drummer7/session2/32,rock,75,fill,4-4,3.0301814058956915,train,drummer7/session2/32_rock_75_fill_4-4_22.midi,drummer7/session2/32_rock_75_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer7,drummer7/session2,drummer7/session2/30,rock,75,beat,4-4,9.6,train,drummer7/session2/30_rock_75_beat_4-4_34.midi,drummer7/session2/30_rock_75_beat_4-4_34.wav,Alternative (METAL),validation
drummer7,drummer7/session2,drummer7/session2/121,jazz/fusion,96,fill,4-4,1.927120181405896,train,drummer7/session2/121_jazz-fusion_96_fill_4-4_16.midi,drummer7/session2/121_jazz-fusion_96_fill_4-4_16.wav,Modern Funk,train
drummer7,drummer7/session2,drummer7/session2/91,hiphop,75,fill,4-4,5.576848072562358,validation,drummer7/session2/91_hiphop_75_fill_4-4_2.midi,drummer7/session2/91_hiphop_75_fill_4-4_2.wav,Fat Rock (Power Toms),train
drummer7,drummer7/session3,drummer7/session3/62,funk,112,fill,4-4,4.285714285714286,train,drummer7/session3/62_funk_112_fill_4-4_25.midi,drummer7/session3/62_funk_112_fill_4-4_25.wav,Arena Stage,validation
